numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5;Activo;Nombre;Cedula;Telefono
765;1;2;7;11;12;30;21;18;23;26;35;32;0;41;34;59;49;53;47;46;74;62;75;72;70;-1;No;No;No
766;11;15;3;14;2;18;22;17;26;20;44;33;0;43;37;49;47;46;53;56;62;67;70;61;64;-1;No;No;No
767;1;6;11;4;14;30;19;29;18;27;39;42;0;33;38;59;51;58;46;55;73;66;75;74;61;-1;No;No;No
768;9;6;10;8;2;26;20;23;28;19;41;44;0;32;38;54;51;48;49;52;65;71;69;66;67;-1;No;No;No
769;2;10;1;9;11;23;27;17;21;30;41;34;0;38;31;50;59;47;56;49;74;67;66;73;75;-1;No;No;No
770;4;12;6;15;7;28;17;24;23;27;31;39;0;42;40;48;50;59;56;53;66;71;61;68;62;-1;No;No;No
771;1;7;11;14;2;21;28;29;16;26;42;41;0;44;32;52;60;58;46;51;70;66;63;72;64;-1;No;No;No
772;4;5;15;6;7;19;28;27;29;25;38;43;0;39;37;51;47;50;46;55;62;75;67;71;68;-1;No;No;No
773;14;2;12;7;8;29;25;21;23;30;41;39;0;38;40;60;58;48;59;51;73;65;75;71;69;-1;No;No;No
774;4;1;2;10;14;19;28;22;23;25;33;36;0;44;34;48;52;47;49;53;64;72;70;63;68;-1;No;No;No
775;7;6;4;13;10;27;29;23;22;28;43;44;0;40;32;47;57;59;55;51;64;62;75;74;63;-1;No;No;No
776;6;3;13;1;9;17;25;18;28;30;42;31;0;34;35;57;60;51;50;54;73;68;69;61;67;-1;No;No;No
777;15;1;12;7;11;26;20;25;22;18;44;35;0;43;37;48;54;49;59;57;70;68;75;62;65;-1;No;No;No
778;1;7;8;15;4;20;29;22;21;25;40;35;0;31;33;48;59;55;52;51;62;72;64;75;67;-1;No;No;No
779;8;3;9;13;7;20;29;24;21;16;38;35;0;43;39;55;59;54;52;48;66;63;74;73;75;-1;No;No;No
780;5;1;14;15;7;17;23;28;30;26;40;41;0;35;38;46;51;47;55;50;68;75;74;69;67;-1;No;No;No
781;14;4;5;7;11;25;29;17;28;18;36;35;0;34;42;47;48;58;50;57;64;66;72;63;73;-1;No;No;No
782;6;2;9;1;13;16;25;29;21;19;37;44;0;42;40;60;50;53;51;47;62;65;69;72;66;-1;No;No;No
783;3;9;8;12;6;16;24;22;19;23;33;31;0;44;39;60;46;59;55;48;61;65;62;63;69;-1;No;No;No
784;3;10;5;15;13;27;20;21;26;29;32;44;0;43;41;46;58;54;50;51;62;67;69;71;72;-1;No;No;No
785;4;6;9;11;7;20;22;29;24;18;38;37;0;31;44;55;48;52;46;49;73;75;66;68;70;-1;No;No;No
786;11;6;9;1;12;28;25;23;29;27;36;31;0;45;40;49;53;51;54;48;71;61;75;74;70;-1;No;No;No
787;7;12;5;11;13;24;25;18;19;22;42;37;0;41;44;52;50;53;58;56;73;62;70;69;66;-1;No;No;No
788;10;6;14;1;2;20;16;26;18;24;36;33;0;31;35;58;52;48;56;46;73;74;62;67;61;-1;No;No;No
789;3;5;8;12;15;18;26;27;19;24;40;35;0;34;37;47;56;51;60;50;61;75;74;66;71;-1;No;No;No
790;3;10;11;13;5;28;30;26;16;17;37;40;0;35;41;55;54;59;56;46;64;66;69;63;67;-1;No;No;No
791;3;4;6;5;10;19;16;29;27;30;37;45;0;40;42;56;48;59;60;50;75;66;74;72;63;-1;No;No;No
792;12;10;4;7;2;29;19;25;26;27;45;37;0;41;39;57;54;59;49;47;63;74;64;75;66;-1;No;No;No
793;2;14;13;11;3;23;25;24;21;18;34;41;0;38;45;52;57;60;46;50;61;74;69;63;67;-1;No;No;No
794;12;15;3;2;14;22;23;17;28;25;43;41;0;35;36;57;55;48;53;50;66;75;67;72;74;-1;No;No;No
795;10;9;14;2;13;29;16;23;25;26;36;45;0;41;37;52;56;46;47;55;61;62;71;73;75;-1;No;No;No
796;13;3;11;4;10;27;19;17;18;24;34;44;0;43;32;46;57;56;59;49;73;67;66;64;69;-1;No;No;No
797;15;7;8;11;10;20;19;21;30;29;41;37;0;35;45;51;58;57;56;55;65;62;71;72;61;-1;No;No;No
798;14;3;7;5;2;21;20;16;26;25;36;44;0;45;38;55;53;54;51;49;75;61;71;70;67;-1;No;No;No
799;9;13;7;8;6;18;19;22;17;21;33;31;0;37;36;57;53;48;46;55;66;62;65;61;71;-1;No;No;No
800;13;11;10;6;14;29;22;17;16;21;33;35;0;41;40;60;50;48;47;49;73;69;66;63;62;-1;No;No;No
801;4;12;3;2;15;18;21;25;17;22;37;41;0;31;38;50;55;53;47;46;71;63;70;61;69;-1;No;No;No
802;9;15;13;8;3;23;30;28;25;24;45;34;0;43;42;60;54;50;53;59;66;70;68;65;69;-1;No;No;No
803;7;6;3;14;2;23;29;18;26;28;38;42;0;41;36;58;52;47;46;54;73;68;64;63;62;-1;No;No;No
804;12;10;11;9;8;28;22;18;17;25;33;42;0;43;37;46;49;52;57;55;67;63;68;62;74;-1;No;No;No
805;13;11;8;3;2;21;20;24;22;23;38;37;0;45;31;55;49;54;51;46;68;70;71;65;67;-1;No;No;No
806;7;10;6;4;14;21;30;17;20;18;31;35;0;42;43;56;55;46;58;50;75;64;73;61;72;-1;No;No;No
807;2;9;3;12;1;17;19;24;30;20;33;45;0;38;32;49;50;59;52;60;70;69;68;67;66;-1;No;No;No
808;9;12;15;14;8;18;28;22;26;19;34;44;0;41;40;54;49;58;59;46;69;62;75;72;61;-1;No;No;No
809;5;13;14;15;4;16;21;17;25;27;40;37;0;35;38;55;50;60;59;54;71;72;73;62;61;-1;No;No;No
810;1;12;13;11;10;18;19;29;28;26;38;35;0;37;36;46;47;50;53;57;68;70;73;72;63;-1;No;No;No
811;7;9;5;3;4;19;21;28;16;17;31;33;0;39;36;60;59;51;57;49;74;63;73;65;75;-1;No;No;No
812;6;14;12;7;5;18;25;22;17;30;36;45;0;40;42;46;51;59;50;55;68;72;73;66;62;-1;No;No;No
813;8;11;6;5;14;22;18;20;24;21;31;41;0;34;42;55;56;47;54;58;65;73;67;72;69;-1;No;No;No
814;7;11;10;14;1;19;23;22;20;24;36;40;0;35;33;58;47;51;46;57;65;69;68;63;67;-1;No;No;No
815;13;9;5;4;15;25;20;21;18;23;39;36;0;42;35;54;59;53;46;58;63;69;72;66;65;-1;No;No;No
816;15;7;11;6;5;27;30;17;19;16;33;43;0;31;35;56;55;60;52;49;75;71;65;61;73;-1;No;No;No
817;13;4;10;3;6;25;18;21;24;29;34;44;0;38;43;60;50;48;54;55;67;74;75;63;66;-1;No;No;No
818;15;11;14;13;4;30;26;25;27;16;34;40;0;41;42;59;47;53;56;51;61;75;62;73;74;-1;No;No;No
819;9;13;8;10;14;25;24;30;16;21;44;31;0;45;42;47;56;54;55;48;66;70;63;71;62;-1;No;No;No
820;12;14;15;10;11;28;21;25;22;27;44;40;0;33;35;60;49;57;56;46;65;72;74;64;69;-1;No;No;No
821;2;8;7;1;14;17;30;23;20;21;44;42;0;43;38;51;50;52;56;48;69;61;70;65;71;-1;No;No;No
822;13;12;7;9;3;17;19;29;18;27;37;39;0;38;36;51;59;55;46;58;74;71;65;73;69;-1;No;No;No
823;15;13;3;14;8;28;20;18;25;26;41;37;0;45;35;56;51;49;55;46;74;70;68;67;66;-1;No;No;No
824;6;12;5;7;2;29;19;24;23;17;36;31;0;39;45;54;56;52;53;60;68;65;71;74;63;-1;No;No;No
825;7;9;15;8;11;28;29;27;18;23;44;34;0;45;36;54;50;53;46;55;61;75;73;66;62;-1;No;No;No
826;3;8;11;10;7;29;28;18;22;23;43;37;0;32;44;58;60;46;50;49;71;66;61;73;72;-1;No;No;No
827;1;10;9;15;14;29;19;28;30;24;33;31;0;38;40;57;46;51;48;50;66;61;64;62;63;-1;No;No;No
828;2;10;4;9;3;26;16;25;18;19;32;42;0;35;38;51;49;53;48;52;74;67;69;72;68;-1;No;No;No
829;7;12;2;1;6;24;23;20;25;18;37;35;0;44;33;51;58;47;49;57;68;67;64;63;61;-1;No;No;No
830;1;10;5;7;3;27;21;28;20;22;45;33;0;37;32;49;55;46;57;58;72;62;66;63;65;-1;No;No;No
831;2;1;8;4;3;20;23;27;28;26;40;33;0;34;39;54;53;56;52;55;67;75;61;66;73;-1;No;No;No
832;1;13;12;5;10;18;26;22;17;21;38;36;0;40;44;58;60;47;51;59;71;70;65;72;63;-1;No;No;No
833;13;2;11;7;9;21;20;30;29;25;34;43;0;39;38;59;55;54;57;52;65;74;69;71;73;-1;No;No;No
834;14;6;5;2;13;27;19;20;28;26;42;43;0;40;39;57;51;52;54;46;66;70;62;72;75;-1;No;No;No
835;7;12;2;6;1;24;26;18;21;19;37;32;0;45;35;51;54;56;46;48;63;72;67;71;69;-1;No;No;No
836;3;12;7;15;9;25;30;28;23;29;45;31;0;43;32;57;48;51;55;47;67;66;69;68;74;-1;No;No;No
837;14;13;1;10;2;27;21;29;18;26;39;36;0;33;32;53;60;57;48;55;73;71;64;63;62;-1;No;No;No
838;9;13;14;10;1;24;21;29;17;26;32;41;0;31;38;51;53;52;55;48;68;71;67;70;75;-1;No;No;No
839;12;13;5;15;3;23;29;22;18;30;40;43;0;37;42;53;50;49;60;47;64;71;61;67;72;-1;No;No;No
840;11;9;15;4;13;30;18;20;23;21;38;42;0;32;31;49;47;56;55;57;73;67;68;65;69;-1;No;No;No
841;12;4;13;1;11;19;27;29;24;28;32;38;0;43;36;57;59;55;54;47;66;72;75;70;65;-1;No;No;No
842;6;5;14;15;11;22;16;29;28;21;32;31;0;37;39;57;51;55;58;49;61;75;71;74;72;-1;No;No;No
843;4;10;14;13;3;22;19;26;21;23;42;40;0;41;32;55;60;47;46;48;68;66;70;67;69;-1;No;No;No
844;6;15;2;13;14;21;20;25;27;24;31;37;0;44;45;59;46;47;52;51;75;73;70;66;72;-1;No;No;No
845;15;12;2;13;1;26;21;20;19;28;34;31;0;43;42;59;58;48;55;47;69;68;70;66;64;-1;No;No;No
846;15;5;14;13;4;17;16;23;27;21;37;40;0;35;43;51;58;47;57;59;72;74;63;65;67;-1;No;No;No
847;1;14;11;15;8;18;21;24;19;16;36;31;0;37;33;50;46;54;57;56;70;64;73;71;67;-1;No;No;No
848;6;2;13;12;9;23;21;25;17;22;31;36;0;43;35;47;51;60;46;53;68;64;74;75;67;-1;No;No;No
849;8;1;5;7;12;25;29;30;24;17;31;37;0;44;45;46;56;58;51;55;64;72;69;71;74;-1;No;No;No
850;5;11;6;4;7;21;20;18;27;17;43;35;0;41;31;48;57;58;51;56;66;72;67;71;73;-1;No;No;No
851;2;13;10;3;15;30;27;18;26;21;35;33;0;36;43;59;50;52;57;60;66;63;64;75;62;-1;No;No;No
852;6;8;11;9;10;25;17;28;19;27;31;38;0;42;41;54;47;58;60;51;61;69;67;68;75;-1;No;No;No
853;3;10;6;7;14;26;30;24;19;23;42;34;0;44;39;46;55;51;60;50;63;70;69;67;71;-1;No;No;No
854;3;14;4;12;1;21;24;23;26;29;41;31;0;44;42;47;53;52;56;58;64;67;61;71;63;-1;No;No;No
855;15;12;1;5;14;20;29;24;22;23;37;38;0;36;34;47;59;60;53;48;66;71;75;74;67;-1;No;No;No
856;6;7;1;5;15;25;30;21;26;16;31;38;0;34;42;58;59;57;60;47;67;66;64;62;72;-1;No;No;No
857;13;6;3;11;10;16;19;20;25;24;31;39;0;37;45;60;50;49;59;58;67;75;70;73;62;-1;No;No;No
858;4;5;9;11;3;25;21;27;29;23;42;31;0;45;44;56;54;59;47;57;67;69;65;72;74;-1;No;No;No
859;7;5;14;15;6;26;30;21;22;23;33;40;0;34;45;57;59;48;56;58;75;70;69;73;72;-1;No;No;No
860;10;4;12;2;8;17;29;30;23;20;45;43;0;34;31;58;55;48;54;47;63;69;68;62;70;-1;No;No;No
861;4;13;7;14;5;19;30;25;16;28;41;40;0;33;36;60;53;48;56;55;71;69;70;66;62;-1;No;No;No
862;13;14;10;11;6;21;20;18;29;23;40;38;0;39;36;56;60;47;58;51;61;71;67;74;75;-1;No;No;No
863;12;14;11;10;15;19;16;21;22;28;37;34;0;40;32;48;51;59;49;58;67;63;62;70;73;-1;No;No;No
864;5;12;8;11;1;16;19;22;23;25;44;42;0;43;40;54;57;58;51;59;62;74;71;61;70;-1;No;No;No
865;13;1;6;12;5;16;29;21;23;19;43;41;0;33;42;54;46;59;58;53;67;73;66;72;62;-1;No;No;No
866;5;4;15;7;6;25;24;23;16;26;40;36;0;38;35;47;53;58;57;48;66;68;67;65;75;-1;No;No;No
867;4;2;15;13;3;28;24;21;25;20;34;35;0;44;37;56;50;57;48;54;66;73;67;71;63;-1;No;No;No
868;4;3;6;9;10;26;25;17;23;21;38;43;0;40;39;57;59;52;51;56;69;71;66;70;72;-1;No;No;No
869;3;10;14;5;12;21;29;22;30;16;40;39;0;42;36;51;47;56;60;55;75;71;61;74;62;-1;No;No;No
870;1;8;3;14;13;21;19;22;28;27;38;37;0;42;45;59;47;57;58;46;67;71;63;66;65;-1;No;No;No
871;9;1;3;7;13;16;23;21;24;19;31;42;0;40;45;50;56;53;51;55;72;62;71;68;61;-1;No;No;No
872;2;14;12;11;1;21;29;20;17;25;39;37;0;38;41;57;55;60;54;48;69;67;63;72;73;-1;No;No;No
873;14;10;15;11;1;18;20;19;16;28;36;42;0;38;43;55;50;46;56;54;72;70;68;75;65;-1;No;No;No
874;11;1;5;4;15;21;18;19;30;17;45;40;0;35;37;57;49;48;54;55;74;63;75;68;62;-1;No;No;No
875;3;6;10;14;5;22;21;30;16;28;34;43;0;37;33;55;50;52;56;51;67;65;64;61;75;-1;No;No;No
876;8;11;12;10;6;16;25;18;22;20;39;44;0;32;45;58;50;56;60;57;70;65;69;67;73;-1;No;No;No
877;15;8;13;11;12;28;26;21;18;17;45;31;0;42;38;48;59;54;57;53;75;72;66;71;68;-1;No;No;No
878;1;2;14;15;13;27;20;25;30;19;42;38;0;31;34;59;49;51;48;58;74;67;75;66;61;-1;No;No;No
879;9;5;3;8;12;27;29;17;23;20;38;35;0;36;40;51;54;47;59;55;74;70;67;75;68;-1;No;No;No
880;3;5;10;8;2;25;21;23;20;22;36;41;0;34;37;47;49;48;51;46;67;63;66;65;61;-1;No;No;No
881;5;9;15;4;14;22;21;17;29;23;37;40;0;36;45;56;60;55;47;54;64;71;72;70;66;-1;No;No;No
882;10;9;7;3;4;26;27;24;25;28;43;32;0;41;39;60;50;59;57;58;67;65;71;75;74;-1;No;No;No
883;7;4;1;6;8;19;18;22;24;27;31;41;0;37;36;52;49;60;48;55;71;61;63;72;70;-1;No;No;No
884;12;2;1;5;8;16;29;24;21;28;31;35;0;41;38;46;53;52;58;47;70;61;69;65;73;-1;No;No;No
885;15;14;4;6;7;25;29;30;18;26;41;42;0;31;45;49;54;58;56;52;70;74;75;68;64;-1;No;No;No
886;15;3;12;14;7;16;17;26;25;28;44;45;0;41;32;52;51;58;48;57;75;70;74;66;64;-1;No;No;No
887;1;4;11;6;7;24;21;29;27;18;40;41;0;39;33;60;51;49;48;47;70;71;69;74;75;-1;No;No;No
888;14;13;10;15;12;17;28;27;21;26;32;44;0;38;31;56;46;58;57;53;74;63;72;71;73;-1;No;No;No
889;7;15;5;6;10;25;16;22;20;27;33;41;0;32;31;57;47;56;60;52;73;65;68;67;72;-1;No;No;No
890;12;3;11;2;4;19;29;28;20;30;39;34;0;42;31;52;58;59;56;51;72;70;62;64;71;-1;No;No;No
891;13;8;5;3;12;29;16;28;26;25;45;32;0;42;34;47;46;48;60;50;71;67;75;66;72;-1;No;No;No
892;13;8;11;14;15;22;23;21;29;28;35;34;0;42;45;52;57;59;46;51;70;64;71;61;66;-1;No;No;No
893;10;9;12;13;3;21;20;19;28;29;42;35;0;34;40;46;60;56;50;47;64;61;65;75;67;-1;No;No;No
894;14;9;2;13;6;24;20;30;26;19;33;42;0;45;32;58;54;52;48;49;68;61;73;71;65;-1;No;No;No
895;3;2;9;15;8;21;22;16;27;19;40;34;0;38;33;54;58;55;51;53;65;75;74;68;63;-1;No;No;No
896;8;13;7;10;3;16;29;27;25;26;44;38;0;42;37;52;51;49;48;50;69;65;64;70;68;-1;No;No;No
897;9;1;4;12;8;21;23;22;30;25;34;42;0;38;39;51;54;53;60;56;66;64;74;63;73;-1;No;No;No
898;13;8;2;3;1;18;17;21;23;19;32;34;0;37;36;47;56;49;48;46;69;75;63;72;68;-1;No;No;No
899;14;13;1;2;15;23;18;22;24;25;41;45;0;31;34;53;58;52;57;50;62;67;65;75;74;-1;No;No;No
900;13;12;15;7;6;19;22;18;21;23;40;38;0;35;39;52;60;48;54;47;63;72;66;67;71;-1;No;No;No
901;5;14;4;13;15;26;25;21;24;20;44;40;0;31;43;52;47;51;57;58;73;71;74;69;65;-1;No;No;No
902;14;15;4;3;2;19;17;20;24;27;37;42;0;43;41;59;58;50;52;60;69;74;64;72;63;-1;No;No;No
903;3;5;15;2;4;29;17;28;26;24;45;43;0;39;38;58;48;57;47;53;65;67;62;61;75;-1;No;No;No
904;3;5;7;11;2;23;26;19;16;18;41;35;0;31;32;48;50;46;51;47;75;65;71;74;63;-1;No;No;No
905;10;9;12;6;8;21;29;30;28;16;45;36;0;37;44;55;46;51;59;60;65;67;70;74;72;-1;No;No;No
906;13;11;2;3;9;22;19;18;28;27;34;40;0;37;44;48;53;58;49;52;72;63;66;70;62;-1;No;No;No
907;8;14;4;12;3;22;29;24;21;25;37;32;0;31;44;51;47;56;53;49;70;64;73;63;62;-1;No;No;No
908;11;7;6;12;4;30;28;24;17;20;38;34;0;41;43;51;58;46;57;55;61;72;74;71;68;-1;No;No;No
909;13;15;9;7;12;24;27;25;23;22;31;41;0;42;39;59;48;50;47;55;67;71;64;61;63;-1;No;No;No
910;1;7;6;8;11;17;28;21;16;22;41;37;0;38;45;58;54;47;52;57;69;72;66;74;68;-1;No;No;No
911;4;15;3;13;14;29;25;18;24;22;32;31;0;33;39;49;59;54;51;58;62;67;63;69;72;-1;No;No;No
912;8;9;4;15;14;23;21;20;26;24;38;45;0;37;39;56;57;51;54;48;72;71;69;75;63;-1;No;No;No
913;2;5;15;11;4;18;29;26;20;28;40;41;0;45;32;51;48;46;54;57;74;73;71;70;72;-1;No;No;No
914;14;3;8;5;13;30;21;27;16;25;41;39;0;31;36;49;54;46;52;53;65;74;75;69;73;-1;No;No;No
915;6;11;8;10;1;26;22;25;29;18;41;31;0;33;44;54;50;57;60;58;73;71;65;63;70;-1;No;No;No
916;12;14;15;10;11;26;19;20;30;16;41;31;0;38;37;60;51;48;57;49;67;62;68;61;64;-1;No;No;No
917;13;6;2;10;7;24;20;21;25;29;43;32;0;39;31;47;53;58;51;46;72;68;71;61;70;-1;No;No;No
918;4;14;3;15;2;28;21;18;19;27;41;33;0;42;31;52;54;49;48;58;71;75;64;70;62;-1;No;No;No
919;11;6;9;1;4;20;27;18;17;30;41;45;0;34;44;53;60;47;51;59;72;67;64;63;71;-1;No;No;No
920;6;11;4;12;5;18;26;23;17;22;43;38;0;36;39;52;55;60;46;54;72;73;61;66;71;-1;No;No;No
921;12;13;1;10;14;24;22;29;20;23;45;32;0;31;44;58;55;49;60;57;67;62;66;61;72;-1;No;No;No
922;8;13;12;7;11;28;24;21;20;26;42;41;0;45;35;46;53;60;51;57;73;75;67;66;63;-1;No;No;No
923;11;15;10;13;12;28;26;16;24;25;36;31;0;34;45;55;57;46;58;49;66;61;71;75;62;-1;No;No;No
924;8;7;6;1;2;19;17;18;16;24;31;43;0;39;37;55;53;58;47;46;63;65;66;73;72;-1;No;No;No
925;7;1;5;10;13;21;19;22;17;20;44;45;0;39;37;54;50;53;47;59;68;65;75;61;66;-1;No;No;No
926;7;15;11;12;14;20;26;25;28;16;45;32;0;36;44;47;57;52;58;55;72;62;61;65;69;-1;No;No;No
927;12;9;10;1;15;20;23;19;29;18;39;34;0;42;41;58;52;51;47;55;62;74;75;68;66;-1;No;No;No
928;3;14;13;6;1;20;18;29;16;19;44;45;0;38;36;49;50;58;59;54;72;70;74;67;63;-1;No;No;No
929;12;9;14;7;8;28;27;26;29;23;36;35;0;43;45;59;57;46;56;48;70;63;71;69;73;-1;No;No;No
930;1;14;13;12;2;26;21;29;30;18;42;33;0;41;40;54;53;52;49;47;61;66;75;65;64;-1;No;No;No
931;4;15;2;11;3;19;18;23;21;29;39;36;0;38;32;53;47;58;52;57;61;74;65;72;64;-1;No;No;No
932;1;11;15;4;3;28;25;21;24;20;43;45;0;38;35;46;51;49;59;50;74;71;73;67;69;-1;No;No;No
933;11;14;2;3;8;27;19;21;20;25;32;37;0;38;44;58;50;57;55;59;65;69;66;68;67;-1;No;No;No
934;8;10;1;7;6;17;21;19;25;16;43;41;0;31;33;58;55;54;53;59;69;66;65;68;71;-1;No;No;No
935;15;13;4;14;8;23;22;19;18;16;38;31;0;41;35;56;49;51;53;55;73;71;62;66;61;-1;No;No;No
936;6;8;4;7;15;22;30;16;27;28;38;39;0;44;32;58;53;57;46;54;69;61;73;68;64;-1;No;No;No
937;12;8;15;5;7;20;23;25;27;17;33;42;0;39;41;50;59;58;57;56;65;62;66;61;69;-1;No;No;No
938;8;2;15;5;12;30;19;25;18;16;43;40;0;31;45;47;53;52;51;50;70;75;66;67;65;-1;No;No;No
939;4;15;7;14;6;24;30;22;21;26;33;31;0;42;39;54;52;58;53;51;67;66;72;71;63;-1;No;No;No
940;15;7;10;1;14;23;21;30;27;25;41;32;0;35;45;59;51;48;53;58;64;74;72;69;73;-1;No;No;No
941;12;3;9;14;1;30;19;21;26;24;44;43;0;33;38;48;58;52;56;47;74;73;72;68;70;-1;No;No;No
942;4;11;9;8;6;16;19;23;21;22;37;38;0;39;36;57;46;56;51;55;65;75;73;68;74;-1;No;No;No
943;5;2;15;14;1;23;22;18;21;27;42;35;0;41;43;52;53;59;51;60;66;67;63;61;62;-1;No;No;No
944;1;10;15;5;12;21;26;17;23;22;39;40;0;38;34;57;49;59;58;51;67;68;61;70;74;-1;No;No;No
945;12;13;3;2;1;28;22;20;27;21;34;42;0;38;33;60;46;55;51;52;65;62;67;69;73;-1;No;No;No
946;11;5;3;2;8;23;16;21;29;22;44;36;0;31;35;49;59;56;54;48;63;71;61;73;66;-1;No;No;No
947;3;15;13;7;4;23;28;27;26;22;33;39;0;41;38;50;59;55;58;60;66;74;61;64;63;-1;No;No;No
948;9;3;4;7;12;16;26;20;28;23;38;37;0;31;35;52;59;51;48;53;71;65;66;61;62;-1;No;No;No
949;2;14;1;13;12;28;30;29;27;17;34;44;0;31;41;47;57;56;46;48;65;73;66;63;64;-1;No;No;No
950;6;10;2;3;12;19;28;16;29;18;31;41;0;44;37;57;53;59;46;55;61;66;72;71;74;-1;No;No;No
951;7;10;15;3;6;19;28;24;18;30;45;35;0;32;34;52;50;60;58;51;73;70;72;75;67;-1;No;No;No
952;4;8;3;2;11;19;18;17;20;25;37;42;0;32;33;54;59;51;48;53;61;67;71;75;63;-1;No;No;No
953;1;6;13;12;14;23;22;27;21;19;43;44;0;31;37;57;56;52;51;59;70;62;68;65;61;-1;No;No;No
954;10;3;14;5;15;21;20;25;27;24;41;44;0;43;40;58;50;48;57;53;64;74;65;63;66;-1;No;No;No
955;1;13;11;10;14;19;17;16;22;18;32;43;0;45;34;52;60;54;47;46;69;66;65;67;75;-1;No;No;No
956;11;14;15;3;4;16;28;23;20;27;42;37;0;32;41;55;60;47;54;46;66;63;73;72;71;-1;No;No;No
957;14;4;1;15;3;27;23;21;22;18;34;38;0;33;37;58;51;55;50;59;71;73;61;75;62;-1;No;No;No
958;13;6;7;12;11;23;21;29;24;19;41;40;0;43;32;50;56;52;46;55;68;74;69;65;63;-1;No;No;No
959;6;10;5;14;8;29;16;18;23;28;40;33;0;44;37;56;55;48;58;46;63;61;64;71;62;-1;No;No;No
960;12;10;14;5;9;26;16;29;18;30;43;38;0;33;36;59;46;49;50;60;73;74;64;65;70;-1;No;No;No
961;8;14;1;7;10;22;28;29;19;21;39;38;0;40;33;51;54;47;55;49;67;71;61;70;74;-1;No;No;No
962;10;5;12;15;14;24;17;22;27;21;44;40;0;38;31;57;50;52;53;47;65;61;74;73;75;-1;No;No;No
963;10;5;15;1;4;23;21;22;30;28;42;34;0;41;37;58;53;54;47;52;70;65;75;62;64;-1;No;No;No
964;11;14;2;15;9;25;20;16;24;30;44;32;0;43;31;46;60;57;48;47;75;63;73;72;67;-1;No;No;No
965;11;6;10;12;5;21;20;17;22;19;43;37;0;40;33;48;46;58;57;54;64;62;63;75;69;-1;No;No;No
966;15;13;9;12;8;27;24;26;20;16;39;36;0;35;44;51;60;57;58;47;72;62;64;61;73;-1;No;No;No
967;11;13;3;12;9;26;22;21;25;30;32;35;0;45;34;51;55;53;54;48;74;65;73;68;75;-1;No;No;No
968;5;14;7;6;9;20;22;24;25;18;45;40;0;31;37;60;57;54;51;55;71;72;64;69;66;-1;No;No;No
969;3;12;1;10;5;30;20;17;25;22;31;44;0;43;36;56;55;60;59;58;62;71;74;65;69;-1;No;No;No
970;7;1;6;4;12;20;16;29;28;18;43;33;0;40;39;55;48;59;51;58;74;71;73;61;69;-1;No;No;No
971;10;9;12;13;8;18;16;25;17;26;37;31;0;42;40;52;50;51;46;47;69;75;62;70;64;-1;No;No;No
972;1;11;6;4;14;27;23;28;20;22;42;39;0;38;37;58;49;47;51;48;62;74;66;64;71;-1;No;No;No
973;5;15;13;12;6;22;26;23;30;24;35;32;0;39;33;48;47;59;56;58;75;70;69;66;62;-1;No;No;No
974;11;2;4;1;12;19;21;20;22;23;33;43;0;42;38;49;60;52;46;56;71;68;73;72;69;-1;No;No;No
975;11;13;15;12;3;17;18;25;22;20;39;45;0;38;34;50;49;54;52;53;72;64;75;73;74;-1;No;No;No
976;4;15;13;2;14;21;29;25;20;26;41;31;0;39;34;60;51;46;52;58;66;72;71;65;62;-1;No;No;No
977;12;8;1;11;10;17;27;28;21;26;44;33;0;32;40;51;54;57;60;56;62;74;61;71;67;-1;No;No;No
978;12;14;10;5;6;23;27;19;26;16;44;45;0;37;38;59;51;55;53;54;66;70;71;72;62;-1;No;No;No
979;15;11;14;4;10;30;26;27;16;18;38;33;0;31;41;56;60;49;55;52;61;74;72;71;66;-1;No;No;No
980;15;13;7;9;2;28;20;16;21;19;32;38;0;37;42;46;56;51;47;58;73;62;69;70;67;-1;No;No;No
981;2;5;3;11;4;30;20;28;21;19;34;44;0;45;35;47;58;52;57;59;62;67;70;64;66;-1;No;No;No
982;8;7;13;9;2;30;28;24;25;22;31;37;0;45;36;51;60;48;47;53;75;74;72;61;73;-1;No;No;No
983;13;8;5;6;15;16;21;25;22;23;39;41;0;44;32;51;57;60;53;55;74;62;61;73;66;-1;No;No;No
984;1;14;7;4;13;18;17;29;23;30;32;44;0;41;31;46;53;52;50;56;71;61;68;66;62;-1;No;No;No
985;1;2;6;15;14;28;16;27;20;23;37;40;0;34;45;49;48;55;58;47;70;69;74;75;68;-1;No;No;No
986;3;1;12;4;2;24;26;23;19;22;45;38;0;43;31;54;60;52;48;47;62;71;61;73;70;-1;No;No;No
987;15;8;5;13;11;30;27;29;20;16;35;45;0;31;39;53;57;52;56;51;72;71;61;74;65;-1;No;No;No
988;6;7;5;4;15;27;28;24;23;22;36;45;0;32;37;59;51;58;57;46;74;68;75;64;63;-1;No;No;No
989;1;15;3;8;14;30;21;19;16;20;44;38;0;40;34;59;50;51;58;60;72;61;64;73;63;-1;No;No;No
990;1;4;3;13;9;21;26;20;18;19;36;37;0;45;34;60;53;58;55;49;68;62;74;64;72;-1;No;No;No
991;6;8;11;7;1;20;27;19;25;21;33;31;0;43;34;53;48;50;57;60;62;73;70;71;67;-1;No;No;No
